Earnings Dates: ,20130130,20130424,20130724,20131023,20140129,20140423,20140723,20141022,20150128,20150422,20150722,20151021,20160127,20160420,20160720,20161019,20170201,20170426,20170726,20171025,20180131,20180426,20180726,20181025,20190131,20190425,20190725,
Before Earnings:,47.220001220703125,56.025001525878906,60.6349983215332,68.38999938964844,69.0,67.33999633789062,61.06999969482422,61.29999923706055,79.86000061035156,90.83000183105469,94.77999877929688,86.25,84.22000122070312,90.06999969482422,93.12999725341797,67.37000274658203,72.37000274658203,65.30000305175781,53.400001525878906,57.91999816894531,76.25,62.189998626708984,78.16000366210938,84.18000030517578,89.62000274658203,104.05999755859375,112.48999786376953,
After Earnings:,51.834999084472656,55.41999816894531,59.165000915527344,73.94000244140625,67.45999908447266,66.69000244140625,65.11000061035156,71.0,83.29000091552734,91.26000213623047,95.45999908447266,91.0199966430664,84.9800033569336,94.33999633789062,89.73999786376953,64.98999786376953,73.70999908447266,62.16999816894531,57.529998779296875,57.349998474121094,71.44000244140625,66.66000366210938,80.36000061035156,89.06999969482422,85.4000015258789,105.05999755859375,111.47000122070312,
Difference:,9.773396324577249%,-1.0798810182167196%,-2.4243381655769283%,8.115226058326103%,-2.2318853848222373%,-0.9652419540133519%,6.615360955814349%,15.823818733549116%,4.2950166278%,0.47341219476752733%,0.7174512702402736%,5.530430890511775%,0.9024010035797096%,4.740753477888351%,-3.640072468190716%,-3.532736805377743%,1.8515908346485612%,-4.7932691217971435%,7.7340770325942305%,-0.9841155263189093%,-6.308193519467213%,7.1876590032286%,2.8147349605469736%,5.808980009409406%,-4.708771581536321%,0.9609840702109601%,-0.9067442994368871%,
Average Difference:,4.256316
