Earnings Dates: ,20130122,20130416,20130716,20131015,20140212,20140415,20140715,20141014,20150113,20150414,20150714,20151013,20160112,20160412,20160713,20161012,20170718,20171017,20180116,20180417,20180717,20181016,20190116,20190416,20190716,
Before Earnings:,20.809999465942383,24.139999389648438,24.639999389648438,26.100000381469727,27.389999389648438,28.3799991607666,31.149999618530273,32.61000061035156,33.54999923706055,33.209999084472656,32.06999969482422,27.709999084472656,23.700000762939453,24.989999771118164,28.209999084472656,30.209999084472656,54.63999938964844,52.84000015258789,58.130001068115234,56.56999969482422,64.44000244140625,72.19999694824219,65.37999725341797,75.88999938964844,79.55000305175781,
After Earnings:,21.68000030517578,23.510000228881836,25.100000381469727,25.889999389648438,27.3700008392334,28.290000915527344,31.190000534057617,32.97999954223633,33.650001525878906,32.86000061035156,32.400001525878906,27.190000534057617,22.350000381469727,26.030000686645508,29.049999237060547,31.149999618530273,51.869998931884766,54.22999954223633,57.689998626708984,61.0099983215332,69.0,70.70999908447266,65.08999633789062,78.94000244140625,71.37999725341797,
Difference:,4.1806865043761325%,-2.6097728943471052%,1.866887188376072%,-0.80460148947118%,-0.07301405936721984%,-0.317118562017698%,0.12841385559294938%,1.134617985156722%,0.298069422034124%,-1.0538948622998776%,1.0290047838944836%,-1.876573683130943%,-5.696203957852909%,4.16166836755761%,2.97766813133377%,3.1115543281851963%,-5.069547014468761%,2.630581729058456%,-0.7569283215575147%,7.848680662296724%,7.076346036361569%,-2.063709039818467%,-0.44356214088427925%,4.018978885607739%,-10.270277165199067%,
Average Difference:,2.859934
