Earnings Dates: ,20130809,20131107,20140206,20140508,20140807,20141119,20150203,20150505,20150804,20151123,20160202,20160503,20160802,20161129,20170207,20170508,20170808,20171107,20180227,20180508,20180807,20181106,20190226,20190507,20190806,
Before Earnings:,45.91999816894531,45.150001525878906,57.18000030517578,74.41999816894531,68.23999786376953,88.80000305175781,106.73999786376953,115.0,124.20999908447266,61.0,62.15999984741211,60.709999084472656,67.37000274658203,57.66999816894531,50.68000030517578,46.630001068115234,40.93000030517578,31.18000030517578,16.190000534057617,12.779999732971191,24.350000381469727,27.15999984741211,21.559999465942383,16.389999389648438,6.480000019073486,
After Earnings:,45.36000061035156,44.75,57.5,75.0999984741211,69.11000061035156,85.9800033569336,104.93000030517578,120.2699966430664,106.7300033569336,66.0999984741211,65.70999908447266,64.83999633789062,76.91000366210938,52.41999816894531,50.22999954223633,45.65999984741211,38.189998626708984,20.110000610351562,18.65999984741211,12.329999923706055,29.440000534057617,29.639999389648438,23.760000228881836,16.110000610351562,5.699999809265137,
Difference:,-1.2195069270984076%,-0.8859391192924653%,0.559635699748769%,0.9137333000628026%,1.2749161398258768%,-3.175675222871962%,-1.6957069466160375%,4.582605776579483%,-14.072937651059217%,8.360653236264088%,5.711066997707438%,6.802828719650347%,14.160606392451644%,-9.103520316785913%,-0.887925730524307%,-2.080208446245125%,-6.694360268842489%,-35.50352657625419%,15.256326324131683%,-3.5211253416866652%,20.90349105892156%,9.131073476322682%,10.204085424096236%,-1.7083513711032599%,-12.037040239389913%,
Average Difference:,7.617874
