Earnings Dates: ,20130123,20130424,20130724,20131023,20140122,20140423,20140723,20141022,20150128,20150429,20150729,20151028,20160127,20160427,20160727,20161026,20170127,20170426,20170726,20171025,20180124,20180425,20180725,20181024,20190130,20190424,20190724,
Before Earnings:,70.70999908447266,67.0999984741211,84.02999877929688,88.16000366210938,95.30000305175781,108.04000091552734,118.55000305175781,123.88999938964844,137.1999969482422,133.47999572753906,144.2899932861328,148.39999389648438,127.37999725341797,138.7100067138672,144.50999450683594,152.58999633789062,177.3000030517578,193.24000549316406,203.55999755859375,212.0800018310547,207.47999572753906,222.02000427246094,196.75,187.75,176.0,182.3699951171875,185.97000122070312,
After Earnings:,71.44999694824219,71.7300033569336,85.30999755859375,86.2300033569336,99.6500015258789,111.58000183105469,120.7300033569336,126.30999755859375,136.39999389648438,138.52999877929688,149.9600067138672,150.77999877929688,129.0,143.61000061035156,146.6300048828125,151.13999938964844,185.13999938964844,194.85000610351562,194.66000366210938,207.25,219.27000427246094,214.52999877929688,203.4499969482422,173.24000549316406,170.91000366210938,180.72999572753906,187.63999938964844,
Difference:,1.0465250648433806%,6.900156465127469%,1.5232640698457778%,-2.1892017071288796%,4.564531306214746%,3.2765650550994954%,1.8388867558476685%,1.9533442415591085%,-0.5830926162918273%,3.7833407352409107%,3.9295957388330542%,1.6037769411720189%,1.2717873932428287%,3.532545353120879%,1.4670337392312869%,-0.9502568864549669%,4.421881671148057%,0.8331611284333755%,-4.372172334067039%,-2.2774433182541753%,5.68247965476364%,-3.373572357908973%,3.4053351706440598%,-7.728359257968542%,-2.8920433738014917%,-0.8992704027845179%,0.8979933096647201%,
Average Difference:,2.859171
