Earnings Dates: ,20121120,20130221,20130523,20130822,20131121,20140220,20140522,20140821,20141120,20150219,20150521,20150827,20151124,20160225,20160526,20160825,20161122,20170223,20170525,20170824,20171121,20180301,20180621,20180830,20190228,20190627,
Before Earnings:,36.02000045776367,37.04999923706055,39.0,41.650001525878906,42.599998474121094,39.7400016784668,41.029998779296875,40.099998474121094,46.349998474121094,50.220001220703125,47.40999984741211,49.029998779296875,48.630001068115234,44.95000076293945,45.52000045776367,45.7400016784668,47.5099983215332,44.599998474121094,43.06999969482422,36.27000045776367,34.81999969482422,31.579999923706055,22.530000686645508,23.729999542236328,22.360000610351562,24.860000610351562,
After Earnings:,32.9900016784668,35.689998626708984,39.54999923706055,40.650001525878906,41.11000061035156,40.54999923706055,39.22999954223633,40.72999954223633,46.77000045776367,49.31999969482422,47.16999816894531,45.939998626708984,45.709999084472656,45.09000015258789,48.189998626708984,45.9900016784668,39.560001373291016,44.599998474121094,44.75,36.84000015258789,34.79999923706055,24.110000610351562,23.280000686645508,22.540000915527344,22.549999237060547,23.649999618530273,
Difference:,-8.411989841171131%,-3.6707169726232407%,1.4102544540014024%,-2.400960296192685%,-3.497647692815492%,2.038242386468365%,-4.38703214870384%,1.5710750426133093%,0.9061531768487125%,-1.792117690168199%,-0.506225857918659%,-6.302264388170159%,-6.004527903572488%,0.31145581150660345%,5.865549521298238%,0.546567535693147%,-16.733313468965054%,0.0%,3.9006276226597447%,1.5715458716025716%,-0.05743956903780451%,-23.654209409123563%,3.32889470546957%,-5.014743572122455%,0.8497254987597116%,-4.867260507296415%,
Average Difference:,4.215405
