Earnings Dates: ,20130117,20130417,20130718,20131017,20140116,20140416,20140718,20141017,20150122,20150422,20150723,20151022,20160121,20160420,20160721,20161026,20170125,20170419,20170721,20171025,20180123,20180424,20180725,20181023,20190124,20190425,20190725,
Before Earnings:,6.71999979019165,7.21999979019165,8.239999771118164,8.600000381469727,9.899999618530273,9.470000267028809,9.300000190734863,9.1899995803833,9.760000228881836,11.170000076293945,11.600000381469727,10.619999885559082,9.260000228881836,10.109999656677246,9.239999771118164,10.1899995803833,13.25,12.800000190734863,13.5600004196167,14.210000038146973,16.030000686645508,15.010000228881836,15.289999961853027,13.65999984741211,13.5600004196167,13.739999771118164,14.34000015258789,
After Earnings:,7.0,7.010000228881836,8.399999618530273,8.880000114440918,9.630000114440918,9.3100004196167,9.75,9.130000114440918,10.149999618530273,11.029999732971191,11.729999542236328,10.869999885559082,9.0,10.279999732971191,9.15999984741211,10.699999809265137,14.020000457763672,12.59000015258789,12.970000267028809,13.880000114440918,16.040000915527344,14.850000381469727,15.100000381469727,13.829999923706055,13.449999809265137,13.680000305175781,14.40999984741211,
Difference:,4.16666991890433%,-2.908581266097795%,1.9417457749564655%,3.2558107040844093%,-2.7272678231621876%,-1.6895442756128767%,4.838707527269189%,-0.6528777876166163%,3.995895292034416%,-1.2533602718577967%,1.1206823835477375%,2.354048989585643%,-2.8077777802952766%,1.681504273659071%,-0.8658000615553437%,5.0049092235846%,5.811324209537147%,-1.6406252735760023%,-4.351033439013479%,-2.322307690500806%,0.062384456977391554%,-1.0659549964845572%,-1.2426395085502298%,1.2445100892600074%,-0.811213915542577%,-0.4366773430994027%,0.48814291547679056%,
Average Difference:,2.249704
