Earnings Dates: ,20130221,20130502,20130801,20131031,20140220,20140501,20140731,20141105,20150219,20150430,20150805,20151105,20160225,20160505,20160804,20161103,20170504,20170803,20171102,20180222,20180503,20180802,20181101,20190221,20190502,20190801,
Before Earnings:,28.139999389648438,27.020000457763672,26.809999465942383,29.770000457763672,32.099998474121094,35.279998779296875,34.970001220703125,33.0,29.3799991607666,29.68000030517578,27.329999923706055,19.950000762939453,18.520000457763672,23.219999313354492,25.420000076293945,28.489999771118164,35.04999923706055,34.220001220703125,37.34000015258789,34.84000015258789,32.810001373291016,34.099998474121094,31.200000762939453,36.61000061035156,40.40999984741211,37.41999816894531,
After Earnings:,28.440000534057617,28.6299991607666,28.139999389648438,30.209999084472656,34.540000915527344,35.16999816894531,33.4900016784668,33.22999954223633,29.610000610351562,28.90999984741211,23.110000610351562,20.729999542236328,19.920000076293945,23.15999984741211,23.450000762939453,28.309999465942383,34.970001220703125,35.70000076293945,36.560001373291016,35.900001525878906,34.060001373291016,35.11000061035156,33.43000030517578,36.18000030517578,39.75,35.5099983215332,
Difference:,1.066102170988454%,5.958544321713095%,4.960835323385951%,1.477993348818501%,7.601254072872843%,-0.31179312402956605%,-4.232197570985874%,0.6969683098070549%,0.7828504293904125%,-2.5943411382963983%,-15.440904958415544%,3.9097681677579503%,7.559393001760899%,-0.2583956404678935%,-7.7498005800230665%,-0.6318017080444388%,-0.22823970926890919%,4.324954673996117%,-2.0889094164688062%,3.04248383653431%,3.8098139216097766%,2.961883229985983%,7.147434255467091%,-1.1745432887378802%,-1.633258722851434%,-5.104222182985593%,
Average Difference:,3.721103
