Earnings Dates: ,20130117,20130418,20130718,20131017,20140123,20140717,20141016,20150121,20150421,20150721,20151020,20160121,20160421,20160728,20161020,20170425,20170721,20171024,20181023,
Before Earnings:,15.550000190734863,15.800000190734863,18.989999771118164,18.399999618530273,21.920000076293945,21.549999237060547,18.579999923706055,18.079999923706055,18.989999771118164,21.280000686645508,19.020000457763672,16.530000686645508,18.389999389648438,18.649999618530273,20.520000457763672,25.329999923706055,25.489999771118164,28.43000030517578,25.3799991607666,
After Earnings:,16.290000915527344,15.920000076293945,18.950000762939453,18.969999313354492,21.520000457763672,20.280000686645508,17.739999771118164,17.530000686645508,19.40999984741211,21.520000457763672,18.829999923706055,15.729999542236328,18.530000686645508,18.920000076293945,21.020000457763672,25.010000228881836,26.18000030517578,28.600000381469727,26.0,
Difference:,4.758847046403216%,0.7594929374080014%,-0.2106319571395957%,3.0978244926167466%,-1.8248157716151892%,-5.893264943745162%,-4.5209911519759585%,-3.042031191268985%,2.211690791764633%,1.127818436908127%,-0.9989512591208265%,-4.839692142635517%,0.7612903841414794%,1.4477236637335087%,2.436647119132138%,-1.2633229206003067%,2.706946019040114%,0.5979601634509873%,2.442871787765147%,
Average Difference:,2.365411
