Earnings Dates: ,20130214,20130418,20130724,20131016,20140213,20140417,20140723,20141009,20150211,20150423,20150709,20151006,20160211,20160418,20160707,20160929,20170215,20170426,20170711,20171004,20180213,20180426,20180710,20181002,20190215,20190417,20190709,
Before Earnings:,71.5,78.8499984741211,86.19999694824219,80.5999984741211,81.48999786376953,84.7699966430664,89.16999816894531,93.94000244140625,97.98999786376953,97.27999877929688,95.61000061035156,95.80999755859375,97.62000274658203,103.7699966430664,105.91999816894531,107.37999725341797,106.91999816894531,114.16000366210938,114.2699966430664,109.12999725341797,111.93000030517578,101.1500015258789,107.76000213623047,110.70999908447266,112.58999633789062,122.41000366210938,132.55999755859375,
After Earnings:,72.27999877929688,81.25,85.63999938964844,82.2699966430664,79.69000244140625,85.55000305175781,90.81999969482422,93.56999969482422,100.4000015258789,95.7300033569336,94.58999633789062,97.06999969482422,96.9000015258789,103.72000122070312,107.48999786376953,107.76000213623047,106.7300033569336,113.33000183105469,113.73999786376953,109.33999633789062,112.13999938964844,103.26000213623047,112.88999938964844,108.72000122070312,115.91000366210938,127.01000213623047,131.74000549316406,
Difference:,1.090907383631993%,3.04375595728971%,-0.649649162899616%,2.0719580652120144%,-2.208854423302862%,0.9201444373953569%,1.8503998651572724%,-0.39387134018100034%,2.459438427031991%,-1.5933341301533313%,-1.0668384750020627%,1.3151050708042231%,-0.7375550096758571%,-0.0481790729311176%,1.4822504927917635%,0.3538879610097999%,-0.17769810630889288%,-0.7270513353444923%,-0.46381271975738164%,0.19243021145231362%,0.18761644233011374%,2.0860114468824063%,4.760576421418972%,-1.797487020346867%,2.948758710547579%,3.757861560741846%,-0.6185818350420814%,
Average Difference:,1.444593
