Earnings Dates: ,20121107,20130227,20130509,20130808,20131107,20140226,20140508,20140807,20141106,20150226,20150511,20150810,20151105,20160224,20160509,20160805,20161104,20170227,20170508,20170808,20171102,20180227,20180508,20180807,20181106,20190227,20190507,20190806,
Before Earnings:,10.479999542236328,10.949999809265137,13.899999618530273,12.869999885559082,14.050000190734863,14.289999961853027,14.470000267028809,14.359999656677246,13.949999809265137,12.0,13.65999984741211,12.640000343322754,10.819999694824219,9.579999923706055,11.079999923706055,12.40999984741211,11.75,11.930000305175781,11.319999694824219,11.100000381469727,10.569999694824219,10.449999809265137,12.369999885559082,13.819999694824219,15.069999694824219,17.290000915527344,16.809999465942383,16.31999969482422,
After Earnings:,10.069999694824219,11.640000343322754,13.220000267028809,13.130000114440918,13.699999809265137,14.170000076293945,14.079999923706055,14.390000343322754,13.0600004196167,12.630000114440918,13.680000305175781,12.680000305175781,9.880000114440918,10.029999732971191,11.15999984741211,12.229999542236328,12.109999656677246,11.140000343322754,11.3100004196167,11.380000114440918,10.789999961853027,11.220000267028809,11.729999542236328,13.630000114440918,16.010000228881836,17.15999984741211,16.530000686645508,15.699999809265137,
Difference:,-3.912212455351114%,6.301374850014027%,-4.892081799735798%,2.020203816579454%,-2.4911058841161506%,-0.8397472769728496%,-2.695233836390485%,0.20891843567390206%,-6.379924027363275%,5.250000953674316%,0.14641623709432885%,0.316455385811424%,-8.687611893676417%,4.697284058965345%,0.7220209770479511%,-1.4504456679209161%,3.0638268653382648%,-6.621960952593514%,-0.08833282223577661%,2.5225200301670374%,2.081364932645509%,7.368425567634721%,-5.173810422342037%,-1.3748160968082963%,6.2375617325357995%,-0.751885837082209%,-1.6656679844884101%,-3.799018977651764%,
Average Difference:,3.277151
