Earnings Dates: ,20121101,20130220,20130502,20130801,20131031,20140227,20140501,20140731,20141023,20150226,20150423,20150727,20151022,20160225,20160421,20160721,20161020,20170223,20170427,20170803,20171026,20180301,20180426,20180802,20181025,20190228,20190425,20190806,
Before Earnings:,35.599998474121094,33.09000015258789,36.529998779296875,39.90999984741211,37.4900016784668,43.13999938964844,47.880001068115234,40.58000183105469,33.25,26.350000381469727,26.40999984741211,18.329999923706055,11.670000076293945,6.769999980926514,10.670000076293945,13.210000038146973,12.649999618530273,8.350000381469727,7.670000076293945,5.21999979019165,5.170000076293945,3.7100000381469727,4.519999980926514,4.900000095367432,5.039999961853027,4.230000019073486,4.059999942779541,1.850000023841858,
After Earnings:,35.90999984741211,33.119998931884766,36.9900016784668,38.650001525878906,37.220001220703125,41.34000015258789,47.40999984741211,40.43000030517578,31.639999389648438,25.079999923706055,25.780000686645508,19.56999969482422,11.180000305175781,6.380000114440918,12.270000457763672,14.470000267028809,11.59000015258789,7.349999904632568,7.510000228881836,5.28000020980835,5.440000057220459,4.46999979019165,4.190000057220459,5.090000152587891,4.940000057220459,4.550000190734863,4.139999866485596,1.8899999856948853,
Difference:,0.870790411736581%,0.09065814191157949%,1.2592469601466982%,-3.1570992892772596%,-0.7201932399985795%,-4.172460042946736%,-0.9816232460698779%,-0.3696439603512154%,-4.842107098801692%,-4.81973601281912%,-2.385456889081863%,6.764865118818039%,-4.198798354025151%,-5.760707054421911%,14.995317432326216%,9.538230319782663%,-8.379442671204899%,-11.976053067690314%,-2.0860475335147513%,1.1494333721897778%,5.222436691336763%,20.48516830809181%,-7.3008832986413195%,3.8775521127048393%,-1.984125106933572%,7.565015844408149%,1.9704414983633092%,2.162160072298822%,
Average Difference:,4.967346
