Earnings Dates: ,20130131,20130423,20130723,20131029,20140429,20140729,20141028,20150421,20150728,20151027,20160129,20160426,20160726,20161025,20170131,20170425,20170725,20171024,20180130,20180424,20180724,20181023,20190129,20190430,20190723,
Before Earnings:,48.150001525878906,49.040000915527344,57.810001373291016,58.209999084472656,65.80999755859375,64.80999755859375,61.290000915527344,63.880001068115234,64.6500015258789,54.88999938964844,47.36000061035156,56.04999923706055,55.90999984741211,56.34000015258789,67.62000274658203,67.7300033569336,69.13999938964844,74.6500015258789,79.0,69.41000366210938,62.91999816894531,60.5,61.29999923706055,71.31999969482422,69.16000366210938,
After Earnings:,47.060001373291016,48.7599983215332,57.25,56.630001068115234,63.5,63.5,62.95000076293945,66.72000122070312,64.80000305175781,51.20000076293945,49.06999969482422,58.93000030517578,58.36000061035156,54.79999923706055,67.30999755859375,65.76000213623047,68.63999938964844,70.37999725341797,75.73999786376953,64.91999816894531,63.25,57.400001525878906,64.83999633789062,71.66999816894531,69.2300033569336,
Difference:,-2.263759331351328%,-0.5709677584966857%,-0.9686928904826901%,-2.7143068909253456%,-3.510101267724634%,-2.021289319459395%,2.70843501813615%,4.445836106921161%,0.2320209162235855%,-6.722533553907948%,3.6106399122361887%,5.138271377907465%,4.382043944957828%,-2.7334059484495867%,-0.45845190091174753%,-2.9086093652193123%,-0.7231703853252556%,-5.720032398098017%,-4.126584982570214%,-6.468816101813775%,0.5244784498699535%,-5.1239644200348655%,5.774872993293414%,0.4907437964367989%,0.10121412827884134%,
Average Difference:,2.977730
