Earnings Dates: ,20130212,20130423,20130723,20131022,20140206,20140422,20140722,20141021,20150210,20150421,20150721,20151020,20160216,20160426,20160720,20161019,20170426,20170726,20171025,20180221,20180509,20180725,20181024,20190220,20190425,20190724,
Before Earnings:,48.060001373291016,51.70000076293945,57.099998474121094,57.77000045776367,49.95000076293945,55.41999816894531,61.29999923706055,52.68000030517578,38.91999816894531,37.72999954223633,36.369998931884766,34.060001373291016,23.479999542236328,28.850000381469727,27.739999771118164,31.489999771118164,32.2599983215332,27.739999771118164,25.15999984741211,29.09000015258789,33.5099983215332,29.8700008392334,27.239999771118164,24.59000015258789,24.270000457763672,26.389999389648438,
After Earnings:,50.459999084472656,53.310001373291016,56.11000061035156,52.79999923706055,48.369998931884766,57.75,63.220001220703125,51.83000183105469,40.91999816894531,40.560001373291016,32.7599983215332,32.7599983215332,25.139999389648438,28.5,27.170000076293945,32.86000061035156,30.200000762939453,28.700000762939453,26.579999923706055,30.540000915527344,31.649999618530273,31.15999984741211,27.020000457763672,22.649999618530273,24.989999771118164,27.979999542236328,
Difference:,4.99375289763396%,3.1141210572392732%,-1.7337966553855844%,-8.603083228875429%,-3.163166780623904%,4.204261833339987%,3.132140305936235%,-1.6135126598273424%,5.13874638770107%,7.500667546753297%,-9.925764961149767%,-3.816802699183805%,7.0698461659935985%,-1.2131728833339317%,-2.054793437372991%,4.350590184792344%,-6.385609627322031%,3.4607101648962724%,5.64387951075446%,4.98453336312705%,-5.550578323388672%,4.318710987394195%,-0.8076333157232678%,-7.889388052132437%,2.966622578386369%,6.025010190836054%,
Average Difference:,4.602342
