Earnings Dates: ,20130129,20130424,20130724,20131023,20140130,20140424,20140724,20141023,20150130,20150423,20150723,20151022,20160128,20160426,20160726,20161025,20170131,20170425,20170725,20171024,20180131,20180424,20180724,20181106,20190206,20190430,20190730,
Before Earnings:,52.63999938964844,58.33000183105469,50.9900016784668,50.150001525878906,53.90999984741211,59.560001373291016,64.25,64.68000030517578,72.11000061035156,72.30000305175781,86.37999725341797,77.01000213623047,81.76000213623047,77.94000244140625,81.9800033569336,77.56999969482422,74.69999694824219,83.41999816894531,84.73999786376953,87.18000030517578,86.08999633789062,80.19999694824219,88.87999725341797,110.13999938964844,120.43000030517578,119.5999984741211,108.72000122070312,
After Earnings:,54.31999969482422,56.04999923706055,52.54999923706055,50.310001373291016,53.27000045776367,58.68000030517578,64.37000274658203,64.3499984741211,72.0,72.4000015258789,86.76000213623047,76.9800033569336,76.80999755859375,76.2699966430664,82.08999633789062,77.75,77.02999877929688,81.19999694824219,82.19000244140625,85.16999816894531,81.44999694824219,80.08999633789062,93.3499984741211,105.9000015258789,119.2699966430664,117.04000091552734,108.69000244140625,
Difference:,3.1914899784481197%,-3.9087991126725377%,3.0594185276376265%,0.3190425574155659%,-1.1871626626969096%,-1.4775034382552257%,0.1867747028514105%,-0.5102069101695417%,-0.15254556846553632%,0.1383104701247485%,0.4399223140719231%,-0.038954393539435625%,-6.054310724440666%,-2.1426812240547735%,0.1341705006745751%,0.23204886668033803%,3.119145818264342%,-2.6612338401243973%,-3.009199299795508%,-2.305577115387022%,-5.38970796494998%,-0.13715787348789105%,5.029254454135603%,-3.8496439869855577%,-0.963218184148357%,-2.140466213423639%,-0.02759269587936911%,
Average Difference:,1.918724
