Earnings Dates: ,20170510,20170808,20171206,20180206,20180515,20180806,20190214,20190507,20190805,20191211,
Before Earnings:,4.800000190734863,5.75,6.150000095367432,6.179999828338623,6.03000020980835,5.730000019073486,5.630000114440918,6.400000095367432,4.650000095367432,4.360000133514404,
After Earnings:,4.579999923706055,5.699999809265137,6.159999847412109,6.150000095367432,5.860000133514404,5.75,5.900000095367432,6.199999809265137,4.409999847412109,4.150000095367432,
Difference:,-4.583338714307995%,-0.8695685345193614%,0.16259759170101767%,-0.4854325858331985%,-2.8192383147420887%,0.3490398055835884%,4.7957366862918045%,-3.1250044237821637%,-5.161295549099511%,-4.816514488904404%,
Positive Change Percentage:,30.000000%
Negative Change Percentage:,70.000000%

Absolute Average Difference:,2.716777%
Positive Average Difference:,1.769125%
Negative Average Difference:,-3.122913%
