Earnings Dates: ,20190618,20190918,
Before Earnings:,2.4700000286102295,1.5800000429153442,
After Earnings:,2.359999895095825,1.6799999475479126,
Difference:,-4.45344664940336%,6.3291077162284815%,
Positive Change Percentage:,50.000000%
Negative Change Percentage:,50.000000%

Absolute Average Difference:,5.391277%
Positive Average Difference:,6.329108%
Negative Average Difference:,-4.453447%
