Earnings Dates: ,20141208,20151208,20160308,20160609,20161013,20161208,20170316,20170601,20171025,
Before Earnings:,106.0,29.299999237060547,20.200000762939453,17.799999237060547,17.399999618530273,13.100000381469727,13.100000381469727,11.300000190734863,10.5,
After Earnings:,94.0,27.700000762939453,20.100000381469727,16.700000762939453,18.100000381469727,14.399999618530273,12.399999618530273,11.399999618530273,11.5,
Difference:,-11.320754716981133%,-5.460745787656238%,-0.495051374716754%,-6.179766973421203%,4.022992978654905%,9.923658009196915%,-5.343517118744679%,0.8849506735177053%,9.523809523809524%,
Positive Change Percentage:,44.444444%
Negative Change Percentage:,55.555556%

Absolute Average Difference:,5.906139%
Positive Average Difference:,6.088853%
Negative Average Difference:,-5.759967%
